Age,Nationality,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,International Reputation,Real Face,Position,Likes,Dislikes,Following,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive Awareness,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Growth,tier
29,Serbia,11000000.0,58.0,Right,2,2,1,Yes,MF,11,3,78,70.0,55.0,75.0,80.0,50.0,62.0,71.0,81.0,78.0,76.0,53.0,54.0,62.0,76.0,63.0,84.0,59.0,86.0,80.0,77.0,88.0,79.0,66.0,71.0,90.0,76.0,77.0,77.0,72.0,13.0,9.0,16.0,6.0,12.0,0,Others
28,Algeria,4000000.0,60.0,Left,3,4,2,Yes,ST,9,3,133,76.0,66.0,56.0,75.0,59.0,80.0,79.0,74.0,69.0,77.0,72.0,69.0,75.0,63.0,73.0,71.0,58.0,61.0,53.0,70.0,50.0,27.0,73.0,72.0,68.0,73.0,25.0,24.0,23.0,12.0,6.0,15.0,7.0,15.0,0,Others
24,England,3500000.0,22.0,Left,2,1,1,No,GK,20,2,214,13.0,20.0,15.0,35.0,18.0,19.0,11.0,11.0,25.0,22.0,37.0,33.0,32.0,67.0,29.0,53.0,51.0,22.0,38.0,14.0,20.0,11.0,7.0,42.0,23.0,42.0,8.0,11.0,14.0,72.0,72.0,70.0,66.0,74.0,8,Others
24,England,4200000.0,30.0,Right,3,3,1,No,MF,10,0,63,65.0,63.0,66.0,71.0,50.0,69.0,63.0,70.0,68.0,73.0,68.0,72.0,70.0,72.0,71.0,78.0,82.0,89.0,66.0,74.0,70.0,72.0,70.0,69.0,40.0,69.0,64.0,73.0,62.0,8.0,11.0,12.0,7.0,9.0,6,Others
30,England,7500000.0,66.0,Right,3,3,2,Yes,MF,9,0,43,83.0,67.0,45.0,72.0,72.0,77.0,80.0,73.0,74.0,77.0,69.0,68.0,74.0,74.0,78.0,73.0,61.0,78.0,60.0,67.0,73.0,56.0,72.0,76.0,60.0,70.0,69.0,59.0,46.0,15.0,9.0,8.0,15.0,14.0,0,Others
21,England,500000.0,8.0,Right,3,2,1,Yes,MF,5,0,33,56.0,41.0,53.0,63.0,36.0,54.0,47.0,43.0,60.0,60.0,66.0,57.0,57.0,58.0,65.0,60.0,73.0,71.0,57.0,35.0,68.0,60.0,39.0,53.0,49.0,54.0,59.0,64.0,62.0,7.0,14.0,9.0,5.0,10.0,12,Others
19,England,525000.0,6.0,Right,2,2,1,No,DF,4,0,7,60.0,45.0,50.0,56.0,34.0,56.0,54.0,35.0,45.0,61.0,71.0,69.0,79.0,56.0,85.0,39.0,69.0,62.0,44.0,40.0,58.0,58.0,58.0,52.0,35.0,61.0,63.0,60.0,60.0,6.0,11.0,9.0,13.0,9.0,13,Others
18,Wales,300000.0,3.0,Right,3,2,1,No,DF,15,0,82,49.0,29.0,61.0,54.0,36.0,44.0,39.0,34.0,49.0,47.0,52.0,,57.0,58.0,60.0,44.0,65.0,,58.0,34.0,55.0,60.0,38.0,49.0,34.0,62.0,60.0,64.0,62.0,8.0,14.0,6.0,14.0,8.0,19,Others
29,England,5500000.0,37.0,Right,4,3,1,Yes,ST,11,3,97,59.0,76.0,68.0,64.0,70.0,71.0,54.0,75.0,53.0,73.0,79.0,77.0,83.0,75.0,81.0,76.0,73.0,66.0,61.0,71.0,46.0,35.0,80.0,48.0,73.0,75.0,20.0,24.0,14.0,10.0,7.0,16.0,8.0,8.0,0,Others
29,Spain,6500000.0,18.0,Right,3,3,1,Yes,DF,7,2,53,77.0,53.0,56.0,75.0,54.0,76.0,65.0,55.0,63.0,76.0,77.0,74.0,79.0,70.0,82.0,56.0,69.0,78.0,63.0,64.0,70.0,72.0,67.0,69.0,60.0,68.0,71.0,75.0,76.0,16.0,15.0,7.0,15.0,11.0,0,Others
32,England,4700000.0,36.0,Right,5,1,2,Yes,GK,15,1,88,19.0,13.0,13.0,27.0,19.0,20.0,10.0,19.0,19.0,33.0,26.0,35.0,44.0,78.0,42.0,49.0,69.0,29.0,80.0,12.0,50.0,22.0,13.0,48.0,22.0,54.0,11.0,13.0,12.0,76.0,72.0,65.0,75.0,80.0,0,Others
38,Argentina,675000.0,32.0,Right,3,1,2,Yes,GK,15,1,53,12.0,11.0,22.0,33.0,13.0,12.0,23.0,11.0,48.0,30.0,43.0,46.0,39.0,71.0,55.0,53.0,70.0,37.0,69.0,14.0,30.0,19.0,7.0,47.0,16.0,57.0,14.0,11.0,12.0,74.0,72.0,71.0,76.0,74.0,0,Top 3
27,England,6000000.0,50.0,Right,3,1,1,Yes,GK,18,2,129,17.0,11.0,17.0,27.0,15.0,16.0,16.0,17.0,35.0,18.0,45.0,38.0,55.0,66.0,27.0,53.0,63.0,42.0,68.0,16.0,24.0,17.0,11.0,48.0,42.0,32.0,22.0,17.0,20.0,79.0,74.0,70.0,73.0,77.0,4,Others
28,England,1600000.0,43.0,Right,3,3,1,Yes,MF,5,0,30,64.0,58.0,47.0,76.0,57.0,68.0,67.0,62.0,75.0,72.0,65.0,63.0,76.0,64.0,78.0,66.0,43.0,78.0,58.0,61.0,69.0,63.0,62.0,68.0,62.0,73.0,58.0,73.0,60.0,10.0,7.0,12.0,13.0,16.0,0,Others
26,England,9000000.0,48.0,Left,2,3,1,Yes,DF,20,0,250,77.0,49.0,73.0,73.0,43.0,76.0,69.0,61.0,69.0,74.0,66.0,73.0,68.0,74.0,69.0,63.0,76.0,77.0,74.0,59.0,79.0,75.0,63.0,65.0,45.0,71.0,75.0,77.0,76.0,13.0,6.0,14.0,13.0,8.0,1,Others
29,Belgium,7500000.0,18.0,Right,3,2,1,Yes,DF,17,1,92,47.0,49.0,76.0,65.0,52.0,59.0,34.0,27.0,57.0,66.0,62.0,73.0,57.0,73.0,57.0,57.0,83.0,68.0,80.0,44.0,76.0,75.0,50.0,36.0,53.0,64.0,76.0,77.0,78.0,14.0,11.0,6.0,14.0,16.0,1,Others
29,Iceland,8500000.0,54.0,Left,4,4,1,Yes,MF,10,3,69,80.0,70.0,64.0,77.0,72.0,77.0,79.0,77.0,75.0,77.0,74.0,73.0,72.0,77.0,75.0,82.0,78.0,68.0,67.0,73.0,66.0,62.0,74.0,79.0,70.0,78.0,60.0,63.0,55.0,7.0,6.0,14.0,10.0,8.0,0,Others
23,Ivory Coast,1200000.0,22.0,Right,2,2,1,No,DF,12,1,63,32.0,26.0,64.0,57.0,28.0,37.0,30.0,28.0,49.0,49.0,66.0,69.0,44.0,61.0,41.0,49.0,66.0,66.0,92.0,30.0,77.0,65.0,25.0,42.0,36.0,55.0,67.0,68.0,66.0,9.0,10.0,7.0,7.0,14.0,8,Others
31,Argentina,6500000.0,37.0,Right,2,2,2,Yes,DF,7,3,52,32.0,28.0,79.0,69.0,21.0,39.0,51.0,40.0,59.0,65.0,47.0,49.0,48.0,75.0,45.0,30.0,81.0,62.0,78.0,29.0,79.0,76.0,40.0,45.0,42.0,72.0,78.0,80.0,77.0,12.0,12.0,13.0,14.0,12.0,0,Others
17,Netherlands,250000.0,0.0,Left,4,2,1,No,DF,21,1,74,58.0,31.0,49.0,55.0,35.0,60.0,56.0,44.0,52.0,51.0,67.0,65.0,59.0,54.0,72.0,35.0,60.0,59.0,51.0,37.0,51.0,57.0,54.0,50.0,40.0,45.0,55.0,59.0,57.0,9.0,10.0,12.0,15.0,9.0,22,Top 3
28,Wales,6500000.0,34.0,Left,2,2,1,Yes,DF,8,1,36,63.0,41.0,72.0,71.0,33.0,65.0,54.0,52.0,68.0,70.0,65.0,65.0,61.0,75.0,74.0,42.0,77.0,67.0,70.0,35.0,72.0,76.0,56.0,52.0,43.0,65.0,77.0,76.0,80.0,15.0,11.0,13.0,11.0,13.0,1,Others
19,England,190000.0,0.0,Right,3,1,1,Yes,GK,0,0,0,12.0,7.0,11.0,17.0,7.0,11.0,12.0,11.0,25.0,13.0,29.0,40.0,28.0,48.0,47.0,43.0,64.0,28.0,43.0,8.0,17.0,14.0,5.0,38.0,17.0,39.0,10.0,12.0,12.0,59.0,56.0,57.0,56.0,58.0,15,Others
36,England,2000000.0,14.0,Right,3,2,1,Yes,ST,7,0,14,48.0,81.0,84.0,,76.0,65.0,57.0,33.0,55.0,71.0,,30.0,52.0,,65.0,77.0,81.0,34.0,76.0,58.0,79.0,45.0,84.0,67.0,80.0,80.0,44.0,29.0,23.0,15.0,16.0,14.0,7.0,10.0,0,Others
31,Denmark,2600000.0,40.0,Right,2,1,1,Yes,GK,6,2,32,14.0,12.0,17.0,35.0,11.0,15.0,14.0,13.0,39.0,21.0,29.0,34.0,32.0,66.0,30.0,51.0,51.0,25.0,67.0,15.0,17.0,20.0,10.0,55.0,12.0,56.0,20.0,13.0,15.0,73.0,74.0,68.0,71.0,75.0,0,Others
19,France,950000.0,11.0,Right,3,3,1,No,MF,18,0,117,49.0,52.0,60.0,66.0,39.0,60.0,59.0,51.0,62.0,62.0,68.0,63.0,76.0,65.0,69.0,63.0,60.0,58.0,61.0,58.0,69.0,63.0,43.0,61.0,54.0,60.0,65.0,66.0,64.0,10.0,5.0,12.0,12.0,7.0,13,Top 3
28,Netherlands,7500000.0,53.0,Right,3,4,2,Yes,MF,17,3,171,67.0,62.0,70.0,80.0,72.0,78.0,76.0,73.0,75.0,81.0,62.0,59.0,69.0,77.0,68.0,80.0,68.0,86.0,69.0,78.0,78.0,62.0,69.0,78.0,66.0,83.0,70.0,65.0,60.0,16.0,8.0,16.0,9.0,6.0,0,Others
27,Spain,9000000.0,15.0,Left,2,3,1,Yes,DF,17,1,120,75.0,45.0,71.0,72.0,53.0,71.0,74.0,69.0,60.0,72.0,71.0,74.0,66.0,74.0,69.0,77.0,74.0,78.0,75.0,70.0,70.0,80.0,64.0,70.0,43.0,65.0,74.0,78.0,77.0,10.0,9.0,15.0,11.0,10.0,1,Others
18,Republic of Ireland,400000.0,3.0,Right,3,2,1,No,MF,6,1,47,50.0,43.0,54.0,63.0,37.0,59.0,50.0,47.0,62.0,58.0,,,50.0,60.0,56.0,59.0,62.0,45.0,47.0,40.0,62.0,55.0,42.0,56.0,56.0,57.0,59.0,65.0,59.0,7.0,11.0,14.0,13.0,14.0,20,Others
21,England,400000.0,3.0,Left,3,1,1,Yes,GK,8,0,44,12.0,8.0,12.0,25.0,7.0,22.0,13.0,11.0,19.0,30.0,40.0,33.0,38.0,44.0,42.0,48.0,61.0,22.0,38.0,7.0,25.0,10.0,14.0,37.0,12.0,44.0,15.0,10.0,11.0,62.0,60.0,64.0,61.0,64.0,13,Others
18,England,325000.0,3.0,Right,2,3,1,No,MF,10,0,60,54.0,57.0,49.0,57.0,47.0,62.0,57.0,55.0,47.0,61.0,79.0,78.0,64.0,58.0,63.0,56.0,58.0,54.0,70.0,54.0,46.0,18.0,55.0,53.0,58.0,55.0,29.0,19.0,15.0,5.0,6.0,14.0,8.0,14.0,19,Others
27,Ghana,6000000.0,43.0,Left,2,3,1,Yes,MF,12,1,156,69.0,66.0,64.0,72.0,64.0,75.0,62.0,34.0,58.0,72.0,83.0,88.0,79.0,71.0,76.0,77.0,75.0,78.0,78.0,61.0,70.0,69.0,74.0,69.0,67.0,65.0,69.0,70.0,71.0,9.0,7.0,8.0,10.0,9.0,0,Others
37,England,625000.0,16.0,Right,3,2,2,Yes,DF,11,1,51,48.0,30.0,76.0,65.0,44.0,42.0,55.0,31.0,66.0,59.0,33.0,34.0,31.0,70.0,61.0,64.0,71.0,30.0,75.0,52.0,73.0,74.0,44.0,39.0,55.0,73.0,75.0,75.0,73.0,32.0,33.0,38.0,32.0,34.0,0,Others
18,England,200000.0,5.0,Left,3,2,1,No,MF,0,0,0,55.0,52.0,41.0,57.0,51.0,57.0,57.0,55.0,56.0,60.0,69.0,68.0,73.0,50.0,75.0,62.0,56.0,49.0,47.0,49.0,51.0,40.0,47.0,53.0,50.0,53.0,48.0,47.0,46.0,7.0,6.0,10.0,14.0,14.0,21,Top 3
29,England,650000.0,11.0,Right,3,3,2,Yes,DF,13,4,143,67.0,56.0,71.0,70.0,64.0,64.0,66.0,47.0,67.0,71.0,50.0,53.0,65.0,58.0,62.0,72.0,72.0,46.0,71.0,65.0,68.0,66.0,67.0,70.0,57.0,69.0,64.0,69.0,63.0,9.0,10.0,15.0,11.0,12.0,0,Others
26,England,7500000.0,42.0,Right,2,2,1,Yes,DF,11,1,64,47.0,36.0,75.0,70.0,34.0,66.0,55.0,58.0,67.0,69.0,57.0,61.0,63.0,75.0,57.0,55.0,67.0,66.0,75.0,42.0,68.0,77.0,47.0,56.0,42.0,67.0,76.0,78.0,76.0,13.0,10.0,11.0,13.0,10.0,4,Others
29,England,5500000.0,19.0,Right,3,3,1,Yes,ST,19,2,144,61.0,76.0,65.0,65.0,68.0,71.0,57.0,44.0,54.0,70.0,83.0,86.0,77.0,76.0,74.0,80.0,72.0,71.0,73.0,63.0,70.0,33.0,77.0,67.0,74.0,72.0,27.0,23.0,20.0,11.0,16.0,11.0,9.0,14.0,0,Others
34,Austria,1400000.0,49.0,Left,2,3,2,Yes,DF,7,1,27,82.0,57.0,73.0,77.0,72.0,66.0,82.0,77.0,75.0,76.0,43.0,52.0,61.0,75.0,59.0,81.0,73.0,54.0,70.0,75.0,74.0,76.0,64.0,67.0,68.0,72.0,74.0,76.0,75.0,14.0,12.0,15.0,16.0,13.0,0,Others
22,Republic of Ireland,950000.0,13.0,Right,4,2,1,Yes,DF,5,1,42,40.0,40.0,71.0,64.0,34.0,46.0,31.0,28.0,62.0,67.0,53.0,51.0,48.0,64.0,55.0,44.0,66.0,53.0,71.0,28.0,54.0,66.0,30.0,37.0,35.0,68.0,67.0,70.0,69.0,8.0,13.0,14.0,6.0,14.0,6,Others
29,England,3400000.0,24.0,Right,2,1,1,Yes,GK,6,1,32,12.0,14.0,12.0,32.0,15.0,12.0,19.0,16.0,28.0,29.0,59.0,52.0,63.0,65.0,64.0,48.0,67.0,44.0,58.0,11.0,13.0,26.0,18.0,36.0,19.0,53.0,15.0,11.0,12.0,75.0,70.0,64.0,71.0,76.0,2,Others
21,England,350000.0,6.0,Right,3,2,1,Yes,MF,7,1,29,55.0,52.0,43.0,64.0,29.0,62.0,41.0,57.0,62.0,63.0,59.0,52.0,54.0,52.0,65.0,58.0,55.0,59.0,56.0,58.0,53.0,52.0,49.0,53.0,37.0,45.0,55.0,59.0,55.0,11.0,9.0,9.0,9.0,10.0,14,Others
28,Saint Kitts and Nevis,4000000.0,59.0,Right,3,3,1,No,MF,4,0,30,57.0,58.0,55.0,80.0,62.0,72.0,65.0,51.0,77.0,77.0,68.0,69.0,79.0,69.0,78.0,60.0,42.0,77.0,70.0,66.0,68.0,58.0,64.0,74.0,57.0,77.0,66.0,63.0,52.0,12.0,11.0,6.0,15.0,6.0,0,Others
20,England,700000.0,14.0,Right,3,2,1,Yes,DF,12,0,54,51.0,35.0,66.0,57.0,31.0,54.0,38.0,36.0,51.0,58.0,69.0,68.0,60.0,59.0,64.0,58.0,79.0,67.0,73.0,23.0,57.0,58.0,38.0,45.0,34.0,59.0,63.0,65.0,64.0,12.0,7.0,7.0,11.0,6.0,11,Top 3
24,Spain,4700000.0,12.0,Right,2,2,1,Yes,DF,6,0,62,75.0,53.0,76.0,75.0,32.0,60.0,62.0,51.0,65.0,74.0,59.0,63.0,60.0,69.0,58.0,71.0,32.0,64.0,68.0,57.0,59.0,73.0,63.0,60.0,35.0,60.0,73.0,75.0,74.0,9.0,12.0,11.0,6.0,8.0,5,Others
33,Republic of Ireland,3500000.0,47.0,Right,2,3,2,Yes,ST,13,3,84,72.0,72.0,76.0,65.0,69.0,74.0,54.0,37.0,49.0,71.0,85.0,79.0,69.0,75.0,72.0,77.0,93.0,65.0,64.0,65.0,80.0,42.0,76.0,64.0,72.0,68.0,31.0,27.0,24.0,11.0,13.0,10.0,11.0,10.0,0,Others
30,England,3000000.0,55.0,Right,2,2,1,Yes,ST,34,3,184,56.0,74.0,78.0,62.0,72.0,63.0,59.0,43.0,46.0,73.0,50.0,50.0,62.0,74.0,52.0,80.0,74.0,48.0,78.0,70.0,67.0,44.0,77.0,62.0,83.0,76.0,20.0,37.0,22.0,9.0,11.0,7.0,9.0,13.0,0,Others
29,Senegal,625000.0,11.0,Right,4,3,2,Yes,MF,7,1,128,72.0,60.0,66.0,69.0,68.0,68.0,73.0,74.0,68.0,67.0,71.0,63.0,77.0,58.0,73.0,74.0,88.0,52.0,59.0,65.0,58.0,62.0,64.0,68.0,66.0,67.0,60.0,62.0,59.0,10.0,8.0,13.0,15.0,11.0,0,Others
20,Denmark,350000.0,5.0,Right,3,2,1,No,ST,1,0,17,34.0,64.0,52.0,48.0,52.0,57.0,60.0,62.0,31.0,56.0,57.0,66.0,61.0,54.0,62.0,65.0,51.0,48.0,57.0,57.0,30.0,13.0,63.0,49.0,63.0,57.0,13.0,15.0,21.0,10.0,14.0,13.0,11.0,15.0,14,Others
30,England,4600000.0,15.0,Right,2,2,2,Yes,DF,2,0,28,65.0,49.0,80.0,65.0,20.0,57.0,45.0,24.0,62.0,67.0,55.0,62.0,62.0,70.0,50.0,57.0,82.0,72.0,77.0,27.0,76.0,75.0,56.0,51.0,66.0,68.0,76.0,73.0,75.0,7.0,8.0,7.0,7.0,5.0,0,Others
30,England,5500000.0,61.0,Left,2,3,2,Yes,DF,12,3,79,71.0,51.0,65.0,73.0,47.0,71.0,66.0,52.0,65.0,73.0,76.0,76.0,76.0,75.0,74.0,67.0,71.0,73.0,67.0,59.0,72.0,74.0,68.0,65.0,63.0,73.0,73.0,73.0,73.0,6.0,11.0,8.0,9.0,15.0,0,Others
28,England,2100000.0,19.0,Right,3,1,1,No,GK,2,1,6,13.0,16.0,11.0,34.0,12.0,17.0,12.0,15.0,35.0,29.0,34.0,35.0,37.0,59.0,53.0,50.0,70.0,39.0,66.0,12.0,23.0,25.0,15.0,42.0,19.0,56.0,12.0,11.0,19.0,74.0,68.0,66.0,72.0,73.0,3,Others
22,England,775000.0,8.0,Right,4,3,1,Yes,ST,11,1,55,55.0,55.0,30.0,57.0,47.0,66.0,51.0,55.0,51.0,64.0,85.0,79.0,76.0,59.0,78.0,56.0,55.0,54.0,41.0,56.0,43.0,26.0,62.0,59.0,41.0,62.0,31.0,21.0,19.0,6.0,13.0,7.0,10.0,8.0,11,Others
20,England,450000.0,6.0,Right,2,3,1,No,MF,8,1,63,48.0,49.0,34.0,69.0,42.0,61.0,41.0,46.0,61.0,63.0,73.0,70.0,78.0,44.0,87.0,42.0,56.0,63.0,49.0,40.0,42.0,24.0,47.0,51.0,49.0,54.0,39.0,41.0,39.0,13.0,7.0,6.0,8.0,10.0,16,Others
17,England,275000.0,2.0,Right,3,3,1,No,MF,14,1,72,52.0,41.0,52.0,62.0,47.0,56.0,57.0,42.0,61.0,57.0,65.0,68.0,58.0,50.0,60.0,57.0,58.0,54.0,67.0,56.0,51.0,32.0,51.0,63.0,42.0,63.0,39.0,53.0,50.0,11.0,14.0,15.0,7.0,9.0,22,Top 3
31,Switzerland,1300000.0,41.0,Right,2,2,1,No,DF,2,0,7,61.0,26.0,58.0,66.0,36.0,61.0,54.0,42.0,57.0,64.0,67.0,66.0,71.0,69.0,70.0,60.0,77.0,78.0,72.0,43.0,86.0,70.0,56.0,55.0,50.0,69.0,70.0,71.0,69.0,11.0,8.0,14.0,14.0,13.0,0,Others
34,England,775000.0,37.0,Right,3,1,2,Yes,GK,5,2,13,14.0,19.0,18.0,25.0,13.0,17.0,18.0,16.0,17.0,20.0,33.0,37.0,38.0,66.0,42.0,52.0,72.0,28.0,70.0,20.0,23.0,19.0,11.0,44.0,20.0,38.0,10.0,15.0,20.0,69.0,70.0,69.0,71.0,68.0,0,Top 3
29,Norway,2200000.0,29.0,Right,4,1,1,Yes,GK,14,2,98,12.0,11.0,13.0,35.0,14.0,21.0,13.0,14.0,46.0,23.0,47.0,48.0,45.0,67.0,53.0,58.0,71.0,33.0,71.0,13.0,26.0,21.0,13.0,28.0,25.0,41.0,17.0,11.0,12.0,72.0,67.0,77.0,73.0,73.0,0,Others
18,Germany,425000.0,5.0,Left,3,3,1,No,ST,4,0,28,48.0,60.0,55.0,55.0,56.0,56.0,54.0,40.0,45.0,57.0,68.0,68.0,73.0,60.0,71.0,62.0,60.0,51.0,49.0,60.0,45.0,20.0,58.0,53.0,55.0,55.0,26.0,33.0,24.0,12.0,8.0,12.0,6.0,12.0,20,Top 3
27,Wales,4600000.0,43.0,Right,3,1,1,Yes,GK,15,1,87,13.0,11.0,13.0,30.0,13.0,19.0,15.0,14.0,42.0,23.0,46.0,44.0,38.0,70.0,53.0,50.0,67.0,22.0,60.0,16.0,32.0,20.0,7.0,38.0,20.0,56.0,8.0,20.0,18.0,75.0,72.0,66.0,73.0,75.0,1,Others
29,Croatia,12500000.0,90.0,Right,4,2,2,Yes,DF,26,7,114,59.0,33.0,80.0,68.0,42.0,63.0,26.0,18.0,66.0,67.0,52.0,54.0,50.0,75.0,41.0,63.0,81.0,64.0,82.0,34.0,86.0,81.0,21.0,56.0,52.0,69.0,76.0,82.0,84.0,14.0,14.0,13.0,10.0,7.0,0,Top 3
34,England,4500000.0,43.0,Right,3,1,2,Yes,GK,13,2,40,17.0,12.0,16.0,32.0,12.0,17.0,15.0,13.0,37.0,28.0,56.0,55.0,54.0,74.0,52.0,56.0,73.0,40.0,66.0,12.0,31.0,24.0,12.0,46.0,24.0,62.0,16.0,15.0,13.0,78.0,77.0,74.0,78.0,79.0,0,Others
21,England,400000.0,6.0,Right,3,2,1,Yes,MF,10,0,35,40.0,56.0,45.0,65.0,42.0,62.0,44.0,63.0,57.0,64.0,55.0,65.0,61.0,53.0,56.0,65.0,48.0,69.0,74.0,63.0,51.0,36.0,56.0,62.0,42.0,52.0,45.0,50.0,46.0,13.0,7.0,6.0,8.0,9.0,13,Others
22,England,200000.0,6.0,Right,3,3,1,Yes,ST,5,0,12,52.0,55.0,54.0,57.0,54.0,62.0,53.0,51.0,43.0,58.0,77.0,77.0,70.0,59.0,63.0,54.0,64.0,55.0,57.0,51.0,40.0,29.0,56.0,58.0,54.0,56.0,26.0,20.0,23.0,10.0,11.0,10.0,11.0,14.0,9,Others
19,Nigeria,220000.0,5.0,Right,2,2,1,Yes,MF,9,2,64,39.0,49.0,48.0,60.0,47.0,59.0,42.0,49.0,56.0,56.0,67.0,59.0,73.0,54.0,74.0,53.0,66.0,59.0,59.0,43.0,57.0,51.0,57.0,54.0,55.0,49.0,52.0,53.0,49.0,6.0,11.0,13.0,7.0,10.0,17,Others
33,Republic of Ireland,3600000.0,26.0,Right,3,1,1,Yes,GK,7,2,26,11.0,14.0,16.0,33.0,16.0,14.0,15.0,14.0,34.0,33.0,41.0,44.0,50.0,74.0,43.0,50.0,61.0,34.0,57.0,14.0,29.0,18.0,11.0,35.0,30.0,36.0,15.0,14.0,14.0,77.0,72.0,67.0,73.0,76.0,0,Others
34,England,3300000.0,48.0,Right,3,2,3,Yes,DF,15,4,90,28.0,56.0,82.0,60.0,47.0,56.0,48.0,27.0,60.0,59.0,34.0,40.0,49.0,75.0,44.0,63.0,76.0,55.0,83.0,64.0,84.0,76.0,45.0,56.0,53.0,75.0,77.0,82.0,77.0,5.0,12.0,9.0,5.0,12.0,0,Others
27,Colombia,6000000.0,45.0,Right,3,4,2,Yes,MF,31,2,275,72.0,64.0,60.0,69.0,56.0,80.0,75.0,34.0,61.0,77.0,86.0,79.0,91.0,69.0,85.0,79.0,63.0,54.0,52.0,75.0,27.0,39.0,71.0,70.0,58.0,72.0,49.0,21.0,30.0,13.0,8.0,12.0,7.0,13.0,0,Others
26,Nigeria,4400000.0,14.0,Right,3,2,1,No,DF,3,0,30,37.0,23.0,76.0,54.0,26.0,37.0,25.0,26.0,52.0,50.0,58.0,67.0,34.0,67.0,59.0,53.0,69.0,64.0,84.0,33.0,76.0,75.0,30.0,41.0,40.0,69.0,76.0,76.0,73.0,6.0,15.0,10.0,9.0,7.0,3,Others
17,Scotland,200000.0,0.0,Right,3,2,1,No,MF,1,0,1,54.0,55.0,40.0,59.0,55.0,62.0,57.0,49.0,51.0,61.0,68.0,62.0,60.0,40.0,70.0,60.0,44.0,48.0,33.0,43.0,34.0,23.0,50.0,53.0,58.0,54.0,33.0,31.0,30.0,6.0,12.0,5.0,10.0,7.0,22,Others
26,Italy,6000000.0,15.0,Left,3,3,1,Yes,DF,9,1,81,76.0,30.0,72.0,69.0,37.0,69.0,64.0,35.0,68.0,73.0,60.0,73.0,63.0,69.0,42.0,63.0,64.0,76.0,75.0,46.0,66.0,72.0,58.0,60.0,31.0,72.0,69.0,75.0,76.0,14.0,14.0,13.0,7.0,6.0,2,Others
20,England,400000.0,5.0,Left,3,2,1,Yes,DF,4,0,12,58.0,45.0,53.0,54.0,38.0,55.0,35.0,40.0,48.0,58.0,72.0,69.0,65.0,55.0,73.0,54.0,70.0,69.0,58.0,44.0,54.0,57.0,57.0,46.0,49.0,55.0,56.0,58.0,57.0,10.0,7.0,7.0,5.0,12.0,11,Others
30,England,8500000.0,56.0,Right,4,3,1,Yes,ST,3,5,22,66.0,80.0,79.0,72.0,75.0,72.0,62.0,56.0,65.0,79.0,62.0,60.0,66.0,77.0,69.0,84.0,83.0,74.0,80.0,65.0,88.0,41.0,79.0,70.0,80.0,78.0,43.0,46.0,39.0,6.0,10.0,11.0,10.0,10.0,0,Others
33,Bosnia Herzegovina,3600000.0,11.0,Right,2,1,3,Yes,GK,18,3,116,14.0,19.0,12.0,26.0,12.0,16.0,17.0,15.0,32.0,24.0,47.0,48.0,46.0,70.0,40.0,54.0,38.0,36.0,79.0,12.0,42.0,21.0,11.0,34.0,40.0,58.0,18.0,11.0,12.0,75.0,74.0,72.0,74.0,75.0,0,Others
30,Republic of Ireland,6000000.0,34.0,Left,2,2,2,Yes,DF,6,1,61,39.0,44.0,81.0,61.0,55.0,50.0,50.0,36.0,60.0,59.0,50.0,52.0,54.0,71.0,50.0,71.0,74.0,62.0,76.0,54.0,82.0,76.0,49.0,51.0,55.0,68.0,77.0,79.0,78.0,14.0,7.0,12.0,14.0,12.0,0,Others
23,England,925000.0,9.0,Right,3,3,1,No,MF,1,0,19,62.0,54.0,56.0,68.0,57.0,64.0,64.0,65.0,69.0,67.0,56.0,53.0,63.0,64.0,67.0,68.0,62.0,73.0,67.0,57.0,60.0,64.0,58.0,67.0,54.0,62.0,62.0,63.0,60.0,11.0,7.0,10.0,7.0,11.0,8,Others
29,Argentina,4000000.0,44.0,Right,3,3,1,Yes,ST,7,1,57,34.0,76.0,83.0,64.0,77.0,71.0,46.0,36.0,57.0,75.0,43.0,59.0,64.0,71.0,56.0,76.0,77.0,67.0,78.0,72.0,72.0,34.0,78.0,59.0,75.0,70.0,43.0,29.0,26.0,10.0,11.0,6.0,9.0,12.0,0,Others
18,England,575000.0,4.0,Right,3,3,1,No,MF,8,0,35,,,48.0,,,65.0,48.0,42.0,,60.0,,,64.0,,73.0,,47.0,49.0,36.0,,36.0,24.0,,,44.0,50.0,35.0,28.0,30.0,6.0,12.0,8.0,11.0,6.0,21,Others
23,England,900000.0,3.0,Left,2,2,1,Yes,DF,4,3,51,40.0,31.0,67.0,59.0,37.0,54.0,43.0,36.0,54.0,57.0,54.0,55.0,50.0,63.0,55.0,54.0,71.0,64.0,75.0,32.0,69.0,65.0,34.0,45.0,45.0,54.0,66.0,67.0,66.0,8.0,6.0,5.0,8.0,6.0,9,Others
